mrt_dist_km,amenity_score,neighborhood_demand,lag_occupancy,month_num,d_covid_phase2,d_absd_hike_2021,d_ahd_tightening,d_ura_guidelines,d_rental_surge,room_type,zone,lease_type,rental_price_sgd,is_vacant,month,planning_area,operator
0.885,0.857,85.01,0.61,6,0,0,0,0,0,Studio,Central,3-Month,2350.0,1,2024-06,Queenstown,Cove
0.801,0.857,78.57,0.836,6,0,0,0,0,0,Master,Central,3-Month,1870.0,0,2024-06,Queenstown,Hmlet
1.498,0.857,56.59,0.887,6,0,0,0,0,0,Studio,North-East,6-Month,2030.0,0,2024-06,Sengkang,The Assembly Place
0.439,0.286,41.35,0.412,6,0,0,0,0,0,Deluxe,North,Monthly,2720.0,0,2024-06,Yishun,Figment
0.176,0.857,38.89,0.8,6,0,0,0,0,0,Single,North,Monthly,1390.0,1,2024-06,Yishun,Cove
0.349,0.286,69.55,0.591,6,0,0,0,0,0,Suite,Central,12-Month,2510.0,0,2024-06,Toa Payoh,The Assembly Place
0.176,1.0,73.0,0.737,6,0,0,0,0,0,Studio,Central,6-Month,2460.0,1,2024-06,Kallang,Cantonment
0.578,0.571,73.91,0.636,6,0,0,0,0,0,Studio,Central,3-Month,2150.0,0,2024-06,Novena,The Assembly Place
0.356,0.714,44.24,1.0,6,0,0,0,0,0,Single,North-East,12-Month,1220.0,0,2024-06,Punggol,Lyf
0.437,0.286,45.71,0.912,6,0,0,0,0,0,Single,North-East,12-Month,1120.0,0,2024-06,Punggol,Hmlet
0.385,0.857,57.34,0.283,6,0,0,0,0,0,Suite,North-East,12-Month,2420.0,0,2024-06,Ang Mo Kio,Cove
0.238,0.714,59.83,0.751,6,0,0,0,0,0,Master,West,6-Month,1780.0,0,2024-06,Clementi,Cantonment
0.223,0.857,57.23,0.619,6,0,0,0,0,0,Studio,North-East,12-Month,1940.0,0,2024-06,Ang Mo Kio,Hmlet
0.204,0.286,68.23,0.701,6,0,0,0,0,0,Deluxe,West,6-Month,2670.0,0,2024-06,Clementi,Cantonment
0.194,1.0,55.74,0.767,6,0,0,0,0,0,Deluxe,East,12-Month,2570.0,0,2024-06,Bedok,Bonztel
0.37,1.0,70.0,1.0,6,0,0,0,0,0,Twin-Share,Central,3-Month,1230.0,0,2024-06,Geylang,The Assembly Place
0.35,0.429,53.32,0.775,6,0,0,0,0,0,Deluxe,North,12-Month,2260.0,0,2024-06,Woodlands,Hmlet
1.896,0.429,61.55,0.414,6,0,0,0,0,0,Studio,Central,6-Month,1940.0,1,2024-06,Bishan,Coliwoo
0.954,0.571,81.66,0.504,6,0,0,0,0,0,Suite,Central,6-Month,2470.0,1,2024-06,Rochor,Hmlet
1.384,0.286,52.99,0.317,6,0,0,0,0,0,Deluxe,North-East,Monthly,2620.0,0,2024-06,Sengkang,Cantonment
0.576,0.857,74.29,0.864,6,0,0,0,0,0,Twin-Share,Central,6-Month,1170.0,0,2024-06,Novena,Bonztel
2.017,0.429,53.81,0.508,6,0,0,0,0,0,Studio,Central,12-Month,2060.0,1,2024-06,Bishan,Hmlet
0.458,0.286,82.55,0.206,6,0,0,0,0,0,Deluxe,Central,3-Month,2860.0,1,2024-06,Rochor,Bonztel
0.226,0.714,53.69,0.878,6,0,0,0,0,0,Studio,North-East,Monthly,2100.0,0,2024-06,Serangoon,Cantonment
3.21,0.429,54.02,0.783,6,0,0,0,0,0,Suite,West,12-Month,1650.0,0,2024-06,Jurong East,Bonztel
0.248,0.714,72.25,0.851,6,0,0,0,0,0,Single,Central,6-Month,1490.0,0,2024-06,Geylang,The Assembly Place
0.407,0.286,67.87,0.799,6,0,0,0,0,0,Suite,Central,Monthly,2620.0,0,2024-06,Toa Payoh,Coliwoo
0.252,1.0,81.19,0.219,6,0,0,0,0,0,Deluxe,Central,3-Month,3030.0,0,2024-06,Novena,The Assembly Place
0.885,1.0,63.51,0.887,6,0,0,0,0,0,Studio,West,12-Month,1700.0,1,2024-06,Buona Vista,Lyf
0.228,0.571,56.99,0.516,6,0,0,0,0,0,Suite,North-East,Monthly,2520.0,1,2024-06,Ang Mo Kio,The Assembly Place
0.703,0.857,68.63,0.926,6,0,0,0,0,0,Master,Central,12-Month,1900.0,0,2024-06,Novena,Coliwoo
0.169,0.714,41.28,0.836,6,0,0,0,0,0,Master,North,3-Month,1810.0,0,2024-06,Woodlands,Lyf
3.001,0.714,60.06,1.0,6,0,0,0,0,0,Single,West,3-Month,980.0,0,2024-06,Jurong East,Figment
0.413,1.0,48.93,0.876,6,0,0,0,0,0,Twin-Share,East,3-Month,1070.0,0,2024-06,Bedok,Hmlet
0.345,1.0,41.23,0.162,6,0,0,0,0,0,Suite,North,3-Month,2420.0,1,2024-06,Yishun,Lyf
0.46,0.714,48.14,0.759,6,0,0,0,0,0,Single,North,6-Month,1210.0,0,2024-06,Yishun,Lyf
0.562,0.571,37.57,0.646,6,0,0,0,0,0,Single,North,Monthly,1390.0,0,2024-06,Woodlands,Figment
0.302,0.286,74.8,0.741,6,0,0,0,0,0,Master,Central,Monthly,2080.0,0,2024-06,Kallang,Lyf
0.34,0.714,59.47,0.455,6,0,0,0,0,0,Studio,West,Monthly,2310.0,0,2024-06,Clementi,Bonztel
0.138,0.429,60.01,0.898,6,0,0,0,0,0,Master,North-East,6-Month,1760.0,0,2024-06,Serangoon,Cantonment
0.429,0.429,46.8,0.939,6,0,0,0,0,0,Twin-Share,North,3-Month,970.0,0,2024-06,Yishun,Cantonment
3.132,0.857,51.92,0.797,6,0,0,0,0,0,Suite,West,12-Month,1590.0,1,2024-06,Jurong East,The Assembly Place
0.373,0.429,55.34,1.0,6,0,0,0,0,0,Twin-Share,East,6-Month,980.0,0,2024-06,Tampines,Cove
1.922,0.286,65.4,0.71,6,0,0,0,0,0,Single,Central,3-Month,1310.0,1,2024-06,Bishan,Cove
0.124,0.857,61.39,0.494,6,0,0,0,0,0,Suite,North-East,12-Month,2330.0,0,2024-06,Serangoon,Coliwoo
0.201,0.286,50.12,0.193,6,0,0,0,0,0,Deluxe,East,3-Month,2780.0,1,2024-06,Bedok,Hmlet
0.474,0.571,58.15,0.781,6,0,0,0,0,0,Master,East,12-Month,1670.0,0,2024-06,Bedok,Lyf
0.839,0.857,73.13,0.632,7,0,0,0,0,0,Deluxe,Central,Monthly,3100.0,0,2024-07,Kallang,Coliwoo
0.397,0.714,49.27,0.788,7,0,0,0,0,0,Single,North,12-Month,1090.0,1,2024-07,Woodlands,Hmlet
1.504,0.714,57.65,0.632,7,0,0,0,0,0,Suite,North-East,3-Month,2110.0,1,2024-07,Sengkang,Hmlet
0.543,0.857,56.83,0.927,7,0,0,0,0,0,Studio,North-East,12-Month,1970.0,1,2024-07,Ang Mo Kio,Cove
0.995,0.286,61.22,0.678,7,0,0,0,0,0,Master,East,Monthly,1670.0,0,2024-07,Paya Lebar,Cantonment
3.14,0.857,52.99,0.871,7,0,0,0,0,0,Deluxe,West,6-Month,1950.0,0,2024-07,Jurong East,Figment
0.097,0.429,42.3,0.687,7,0,0,0,0,0,Studio,North-East,Monthly,2330.0,0,2024-07,Punggol,Figment
0.312,1.0,64.29,0.744,7,0,0,0,0,0,Suite,Central,12-Month,2650.0,0,2024-07,Toa Payoh,Lyf
0.701,1.0,80.34,0.977,7,0,0,0,0,0,Twin-Share,Central,6-Month,1130.0,0,2024-07,Outram,Figment
0.181,0.714,55.41,0.168,7,0,0,0,0,0,Suite,North-East,Monthly,2650.0,1,2024-07,Punggol,Hmlet
0.402,0.571,64.95,0.379,7,0,0,0,0,0,Studio,Central,3-Month,2410.0,1,2024-07,Toa Payoh,The Assembly Place
0.183,0.714,43.22,0.528,7,0,0,0,0,0,Studio,North,12-Month,1820.0,1,2024-07,Woodlands,Coliwoo
0.741,0.857,61.17,1.0,7,0,0,0,0,0,Twin-Share,East,6-Month,1030.0,0,2024-07,Tampines,Cove
0.36,1.0,64.47,0.564,7,0,0,0,0,0,Deluxe,East,12-Month,2490.0,1,2024-07,Tampines,Hmlet
0.119,0.286,49.66,0.229,7,0,0,0,0,0,Deluxe,North-East,3-Month,2750.0,1,2024-07,Punggol,Bonztel
0.37,0.714,43.16,0.522,7,0,0,0,0,0,Master,North,3-Month,1650.0,0,2024-07,Yishun,Hmlet
0.393,0.429,55.93,0.924,7,0,0,0,0,0,Twin-Share,North-East,12-Month,910.0,0,2024-07,Punggol,Hmlet
0.56,0.429,65.9,0.952,7,0,0,0,0,0,Twin-Share,Central,3-Month,1240.0,0,2024-07,Toa Payoh,Cantonment
0.134,0.286,68.53,0.474,7,0,0,0,0,0,Deluxe,West,Monthly,2810.0,0,2024-07,Buona Vista,The Assembly Place
0.125,0.571,72.12,0.589,7,0,0,0,0,0,Studio,North-East,3-Month,2120.0,1,2024-07,Serangoon,Cove
0.203,0.429,78.33,0.545,7,0,0,0,0,0,Studio,Central,3-Month,2350.0,0,2024-07,Rochor,Hmlet
1.968,0.857,55.43,0.437,7,0,0,0,0,0,Suite,Central,6-Month,2450.0,1,2024-07,Bishan,Hmlet
1.684,0.571,67.87,0.295,7,0,0,0,0,0,Deluxe,Central,6-Month,2610.0,0,2024-07,Bishan,Coliwoo
0.527,1.0,66.91,0.594,7,0,0,0,0,0,Suite,North-East,Monthly,2720.0,0,2024-07,Serangoon,Cantonment
2.831,0.429,53.03,0.86,7,0,0,0,0,0,Studio,West,6-Month,1450.0,0,2024-07,Jurong East,Cantonment
0.475,0.429,79.57,0.945,7,0,0,0,0,0,Studio,Central,3-Month,2370.0,0,2024-07,Kallang,The Assembly Place
1.847,0.857,46.15,0.893,7,0,0,0,0,0,Studio,North-East,6-Month,1920.0,1,2024-07,Sengkang,Coliwoo
0.741,0.857,50.61,0.361,7,0,0,0,0,0,Suite,North-East,3-Month,2470.0,1,2024-07,Ang Mo Kio,Cantonment
0.466,0.571,67.44,0.89,7,0,0,0,0,0,Suite,West,12-Month,2110.0,1,2024-07,Buona Vista,The Assembly Place
0.491,0.714,81.67,0.987,7,0,0,0,0,0,Single,Central,Monthly,1610.0,0,2024-07,Queenstown,Cantonment
1.532,0.714,48.94,0.755,7,0,0,0,0,0,Studio,North-East,Monthly,1740.0,0,2024-07,Sengkang,Cantonment
0.714,0.714,84.01,0.924,7,0,0,0,0,0,Master,Central,12-Month,1640.0,0,2024-07,Rochor,Bonztel
0.101,0.714,83.13,0.721,7,0,0,0,0,0,Master,Central,3-Month,2140.0,1,2024-07,Outram,The Assembly Place
3.375,0.286,56.04,0.943,7,0,0,0,0,0,Suite,West,3-Month,1770.0,0,2024-07,Jurong East,Bonztel
0.595,0.857,63.82,0.669,7,0,0,0,0,0,Studio,North-East,Monthly,2130.0,0,2024-07,Serangoon,Lyf
1.146,0.286,39.38,0.703,7,0,0,0,0,0,Master,North,3-Month,1570.0,0,2024-07,Yishun,Cove
0.597,0.286,59.41,0.639,7,0,0,0,0,0,Suite,East,3-Month,2440.0,1,2024-07,Bedok,Bonztel
3.098,1.0,57.69,0.917,7,0,0,0,0,0,Twin-Share,West,3-Month,770.0,0,2024-07,Jurong East,Bonztel
0.104,0.714,81.18,0.678,7,0,0,0,0,0,Suite,Central,6-Month,2750.0,0,2024-07,Queenstown,Cantonment
1.737,0.571,56.6,0.59,7,0,0,0,0,0,Deluxe,North-East,3-Month,2400.0,0,2024-07,Sengkang,Cantonment
0.428,1.0,79.98,0.929,7,0,0,0,0,0,Single,Central,3-Month,1580.0,0,2024-07,Queenstown,Coliwoo
0.757,1.0,53.88,0.046,7,0,0,0,0,0,Deluxe,North-East,3-Month,3050.0,1,2024-07,Punggol,Bonztel
0.281,1.0,69.11,0.291,7,0,0,0,0,0,Deluxe,Central,3-Month,2880.0,1,2024-07,Queenstown,Cove
2.594,1.0,47.27,0.343,7,0,0,0,0,0,Deluxe,North-East,Monthly,2390.0,0,2024-07,Sengkang,Bonztel
1.666,0.286,71.37,0.629,7,0,0,0,0,0,Suite,Central,12-Month,2560.0,0,2024-07,Bishan,Bonztel
0.512,1.0,85.15,0.238,7,0,0,0,0,0,Deluxe,Central,3-Month,3400.0,1,2024-07,Rochor,The Assembly Place
1.96,1.0,70.37,0.541,7,0,0,0,0,0,Suite,Central,12-Month,2320.0,1,2024-07,Bishan,Hmlet
0.048,0.714,41.53,0.59,7,0,0,0,0,0,Master,North,Monthly,1810.0,0,2024-07,Yishun,Coliwoo
3.88,0.286,59.97,0.886,7,0,0,0,0,0,Deluxe,West,Monthly,1840.0,0,2024-07,Jurong East,Cantonment
0.631,1.0,58.36,0.895,7,0,0,0,0,0,Master,East,6-Month,1780.0,1,2024-07,Bedok,Hmlet
0.211,0.429,62.07,0.817,7,0,0,0,0,0,Suite,West,Monthly,2500.0,1,2024-07,Buona Vista,The Assembly Place
0.076,1.0,84.36,0.647,7,0,0,0,0,0,Suite,Central,6-Month,2700.0,0,2024-07,Geylang,Coliwoo
1.952,1.0,56.51,0.679,7,0,0,0,0,0,Studio,Central,12-Month,2050.0,1,2024-07,Bishan,The Assembly Place
0.366,0.714,58.27,0.56,7,0,0,0,0,0,Studio,West,12-Month,1990.0,0,2024-07,Clementi,Coliwoo
0.087,0.714,73.57,0.944,7,0,0,0,0,0,Master,Central,6-Month,2010.0,0,2024-07,Outram,Cove
0.215,0.714,68.61,0.494,7,0,0,0,0,0,Deluxe,North-East,6-Month,2680.0,0,2024-07,Serangoon,Bonztel
2.789,0.429,53.53,0.921,7,0,0,0,0,0,Twin-Share,West,6-Month,730.0,0,2024-07,Jurong East,Cantonment
0.512,0.571,53.68,0.949,7,0,0,0,0,0,Twin-Share,East,3-Month,1010.0,0,2024-07,Tampines,Lyf
0.429,0.714,90.05,0.992,7,0,0,0,0,0,Twin-Share,Central,Monthly,1270.0,0,2024-07,Outram,The Assembly Place
0.272,0.571,60.94,0.886,7,0,0,0,0,0,Studio,East,6-Month,2260.0,0,2024-07,Tampines,Bonztel
0.477,0.429,56.98,1.0,7,0,0,0,0,0,Single,North-East,12-Month,1280.0,0,2024-07,Serangoon,Hmlet
0.517,0.286,59.6,0.715,7,0,0,0,0,0,Master,West,Monthly,1830.0,0,2024-07,Clementi,Bonztel
0.311,0.571,81.59,0.893,7,0,0,0,0,0,Master,Central,3-Month,2330.0,0,2024-07,Novena,Lyf
0.409,0.429,67.01,0.735,7,0,0,0,0,0,Deluxe,West,6-Month,2210.0,0,2024-07,Buona Vista,Bonztel
0.386,1.0,57.92,0.602,7,0,0,0,0,0,Deluxe,North-East,Monthly,2800.0,0,2024-07,Ang Mo Kio,Lyf
0.587,1.0,77.44,0.624,7,0,0,0,0,0,Studio,Central,12-Month,2370.0,1,2024-07,Queenstown,Cove
0.873,0.429,56.93,0.477,7,0,0,0,0,0,Deluxe,East,Monthly,2600.0,1,2024-07,Tampines,Coliwoo
0.264,0.714,45.22,0.948,7,0,0,0,0,0,Twin-Share,North,Monthly,1020.0,0,2024-07,Yishun,Coliwoo
0.136,0.857,42.48,0.991,7,0,0,0,0,0,Single,North,6-Month,1240.0,0,2024-07,Woodlands,Lyf
0.654,1.0,62.2,0.719,7,0,0,0,0,0,Suite,East,3-Month,2370.0,1,2024-07,Paya Lebar,Lyf
0.318,0.429,63.27,1.0,7,0,0,0,0,0,Single,North-East,12-Month,1140.0,0,2024-07,Serangoon,Hmlet
0.776,0.857,53.36,0.883,7,0,0,0,0,0,Master,North-East,Monthly,1920.0,0,2024-07,Ang Mo Kio,The Assembly Place
0.082,1.0,70.59,0.87,7,0,0,0,0,0,Twin-Share,East,3-Month,1170.0,0,2024-07,Paya Lebar,Hmlet
0.288,0.714,79.11,1.0,7,0,0,0,0,0,Twin-Share,Central,3-Month,1320.0,0,2024-07,Novena,Hmlet
0.242,0.429,55.58,0.552,7,0,0,0,0,0,Studio,North-East,3-Month,2230.0,1,2024-07,Serangoon,Cove
0.229,0.714,82.31,0.434,7,0,0,0,0,0,Deluxe,Central,3-Month,3150.0,1,2024-07,Outram,Coliwoo
0.246,0.857,63.05,0.517,7,0,0,0,0,0,Suite,East,12-Month,2220.0,0,2024-07,Bedok,Cantonment
0.116,0.571,54.3,0.856,7,0,0,0,0,0,Master,North-East,Monthly,2030.0,0,2024-07,Punggol,Lyf
0.603,0.714,77.77,0.249,7,0,0,0,0,0,Deluxe,Central,Monthly,3150.0,1,2024-07,Outram,Hmlet
0.509,0.857,62.87,0.801,7,0,0,0,0,0,Master,East,3-Month,1870.0,1,2024-07,Tampines,Lyf
1.502,0.857,61.19,0.91,7,0,0,0,0,0,Single,Central,3-Month,1350.0,0,2024-07,Bishan,Lyf
0.361,0.429,74.35,0.72,7,0,0,0,0,0,Studio,Central,12-Month,2360.0,1,2024-07,Toa Payoh,Cantonment
0.275,0.286,75.66,0.636,7,0,0,0,0,0,Master,Central,3-Month,2020.0,0,2024-07,Outram,Cove
0.261,1.0,60.64,0.34,7,0,0,0,0,0,Suite,East,Monthly,2620.0,1,2024-07,Tampines,Bonztel
2.126,0.286,61.67,0.893,7,0,0,0,0,0,Single,Central,6-Month,1320.0,1,2024-07,Bishan,Figment
0.492,0.286,70.7,0.886,7,0,0,0,0,0,Single,Central,3-Month,1460.0,0,2024-07,Toa Payoh,Lyf
0.639,1.0,77.73,0.849,7,0,0,0,0,0,Master,Central,Monthly,1930.0,0,2024-07,Queenstown,Coliwoo
0.153,0.429,66.84,0.378,7,0,0,0,0,0,Suite,Central,12-Month,2610.0,1,2024-07,Outram,Lyf
1.467,0.571,59.52,1.0,7,0,0,0,0,0,Twin-Share,Central,12-Month,1030.0,0,2024-07,Bishan,Figment
0.493,0.571,56.18,0.795,7,0,0,0,0,0,Studio,North-East,12-Month,1830.0,0,2024-07,Serangoon,Coliwoo
1.12,0.571,40.67,0.968,7,0,0,0,0,0,Twin-Share,North-East,6-Month,1010.0,0,2024-07,Sengkang,The Assembly Place
0.245,1.0,68.64,0.375,7,0,0,0,0,0,Deluxe,East,Monthly,2860.0,0,2024-07,Paya Lebar,Cantonment
0.556,0.429,65.33,0.802,7,0,0,0,0,0,Deluxe,East,6-Month,2470.0,1,2024-07,Paya Lebar,Coliwoo
0.264,0.571,35.66,0.599,7,0,0,0,0,0,Master,North,6-Month,1600.0,1,2024-07,Woodlands,Cove
0.489,1.0,42.94,0.81,7,0,0,0,0,0,Master,North,Monthly,1740.0,1,2024-07,Woodlands,Bonztel
0.407,0.857,41.76,0.907,7,0,0,0,0,0,Twin-Share,North,Monthly,1060.0,0,2024-07,Yishun,Bonztel
0.164,0.714,75.56,0.339,7,0,0,0,0,0,Deluxe,Central,3-Month,3240.0,1,2024-07,Geylang,Bonztel
0.096,0.571,41.07,0.71,7,0,0,0,0,0,Master,North-East,12-Month,1750.0,0,2024-07,Punggol,Cove
0.881,0.429,65.21,0.772,7,0,0,0,0,0,Suite,East,6-Month,2200.0,0,2024-07,Paya Lebar,Cove
0.433,0.286,70.97,0.654,7,0,0,0,0,0,Deluxe,East,12-Month,2650.0,1,2024-07,Paya Lebar,Bonztel
1.012,0.714,71.46,0.977,7,0,0,0,0,0,Master,Central,12-Month,1830.0,0,2024-07,Kallang,Cantonment
0.626,0.571,75.63,0.959,7,0,0,0,0,0,Single,Central,12-Month,1420.0,0,2024-07,Toa Payoh,Cantonment
0.488,0.429,59.06,1.0,7,0,0,0,0,0,Twin-Share,East,3-Month,970.0,0,2024-07,Tampines,Figment
0.25,1.0,53.2,0.363,7,0,0,0,0,0,Deluxe,East,Monthly,2780.0,0,2024-07,Tampines,Bonztel
0.412,1.0,44.45,0.866,7,0,0,0,0,0,Twin-Share,North,6-Month,940.0,0,2024-07,Woodlands,Lyf
0.085,0.286,56.43,0.868,7,0,0,0,0,0,Twin-Share,East,3-Month,1010.0,0,2024-07,Tampines,Lyf
0.024,0.571,47.42,0.821,7,0,0,0,0,0,Studio,North-East,12-Month,2060.0,0,2024-07,Ang Mo Kio,Cantonment
3.455,1.0,55.48,0.707,7,0,0,0,0,0,Deluxe,West,3-Month,1940.0,0,2024-07,Jurong East,Cove
0.521,0.429,55.47,0.565,7,0,0,0,0,0,Studio,North-East,3-Month,2140.0,1,2024-07,Serangoon,Figment
0.262,0.571,81.22,0.809,7,0,0,0,0,0,Studio,Central,12-Month,1970.0,1,2024-07,Novena,Coliwoo
0.305,0.286,51.04,0.867,7,0,0,0,0,0,Master,North,6-Month,1480.0,1,2024-07,Woodlands,Cove
0.494,0.286,77.55,0.906,7,0,0,0,0,0,Single,Central,3-Month,1510.0,0,2024-07,Kallang,Bonztel
0.563,0.857,78.99,0.885,7,0,0,0,0,0,Master,Central,Monthly,2100.0,0,2024-07,Queenstown,Lyf
0.476,0.571,77.29,0.545,7,0,0,0,0,0,Master,Central,12-Month,1810.0,1,2024-07,Toa Payoh,Cantonment
0.342,0.429,45.93,0.533,7,0,0,0,0,0,Studio,East,12-Month,1970.0,1,2024-07,Tampines,The Assembly Place
1.503,0.571,52.31,0.908,7,0,0,0,0,0,Twin-Share,North-East,3-Month,940.0,0,2024-07,Sengkang,Figment
0.494,1.0,53.57,0.944,7,0,0,0,0,0,Studio,East,3-Month,2110.0,1,2024-07,Tampines,Figment
0.135,0.286,48.72,0.556,7,0,0,0,0,0,Suite,North,Monthly,2440.0,1,2024-07,Woodlands,Cove
0.086,0.857,59.11,0.806,7,0,0,0,0,0,Studio,West,6-Month,1870.0,1,2024-07,Buona Vista,Cantonment
0.512,0.286,78.12,0.97,7,0,0,0,0,0,Single,Central,12-Month,1310.0,1,2024-07,Toa Payoh,Figment
1.55,0.286,49.11,0.825,7,0,0,0,0,0,Master,North-East,Monthly,1760.0,0,2024-07,Sengkang,Bonztel
1.562,0.714,62.55,0.783,7,0,0,0,0,0,Suite,Central,6-Month,2220.0,0,2024-07,Bishan,The Assembly Place
0.441,1.0,76.5,0.92,7,0,0,0,0,0,Single,Central,6-Month,1360.0,0,2024-07,Geylang,The Assembly Place
0.466,0.571,74.07,0.625,7,0,0,0,0,0,Studio,Central,12-Month,2220.0,0,2024-07,Kallang,Cove
2.968,0.429,55.86,0.978,7,0,0,0,0,0,Deluxe,West,6-Month,1780.0,0,2024-07,Jurong East,Lyf
0.3,0.286,89.41,0.575,7,0,0,0,0,0,Deluxe,Central,Monthly,3230.0,0,2024-07,Rochor,Lyf
0.491,1.0,70.18,0.652,7,0,0,0,0,0,Studio,Central,6-Month,2370.0,1,2024-07,Novena,Figment
3.455,1.0,57.92,0.966,7,0,0,0,0,0,Studio,West,3-Month,1520.0,0,2024-07,Jurong East,Hmlet
0.239,0.857,67.66,0.974,7,0,0,0,0,0,Twin-Share,West,6-Month,990.0,0,2024-07,Buona Vista,Hmlet
0.157,0.286,62.89,0.773,7,0,0,0,0,0,Master,East,Monthly,1940.0,0,2024-07,Paya Lebar,Coliwoo
0.37,0.571,69.78,0.15,7,0,0,0,0,0,Deluxe,Central,3-Month,3210.0,1,2024-07,Queenstown,Figment
0.376,1.0,46.38,0.671,7,0,0,0,0,0,Deluxe,East,12-Month,2310.0,0,2024-07,Bedok,Cantonment
0.215,0.857,81.41,1.0,7,0,0,0,0,0,Single,Central,3-Month,1510.0,0,2024-07,Geylang,Cantonment
0.307,0.429,70.23,0.764,7,0,0,0,0,0,Suite,West,12-Month,1840.0,0,2024-07,Buona Vista,Cove
0.391,0.571,74.92,0.931,8,0,0,0,0,0,Twin-Share,Central,3-Month,1180.0,0,2024-08,Queenstown,Lyf
0.461,0.857,62.62,0.668,8,0,0,0,0,0,Suite,West,12-Month,2110.0,1,2024-08,Clementi,Coliwoo
4.025,0.857,67.76,0.876,8,0,0,0,0,0,Deluxe,West,12-Month,1940.0,1,2024-08,Jurong East,Hmlet
0.665,0.714,60.89,1.0,8,0,0,0,0,0,Single,West,Monthly,1270.0,0,2024-08,Clementi,The Assembly Place
0.302,1.0,51.86,0.737,8,0,0,0,0,0,Single,North-East,12-Month,1240.0,0,2024-08,Punggol,Coliwoo
0.555,0.429,76.25,0.46,8,0,0,0,0,0,Deluxe,Central,Monthly,3130.0,0,2024-08,Toa Payoh,Cove
1.86,0.429,47.1,0.851,8,0,0,0,0,0,Suite,North-East,12-Month,1840.0,0,2024-08,Sengkang,Cove
0.113,0.857,72.54,0.782,8,0,0,0,0,0,Master,Central,3-Month,2080.0,0,2024-08,Geylang,Figment
0.288,0.286,55.76,0.809,8,0,0,0,0,0,Master,North-East,Monthly,1870.0,0,2024-08,Serangoon,Cove
0.314,1.0,47.56,0.954,8,0,0,0,0,0,Single,North-East,6-Month,1270.0,0,2024-08,Punggol,Figment
0.457,0.571,58.12,0.0,8,0,0,0,0,0,Suite,East,Monthly,2630.0,1,2024-08,Tampines,Figment
0.605,0.714,55.73,0.881,8,0,0,0,0,0,Single,East,6-Month,1260.0,0,2024-08,Bedok,Cove
0.637,0.286,63.49,0.974,8,0,0,0,0,0,Master,West,12-Month,1390.0,0,2024-08,Buona Vista,Lyf
0.396,1.0,86.89,0.624,8,0,0,0,0,0,Studio,Central,12-Month,2250.0,0,2024-08,Rochor,Hmlet
0.179,1.0,63.33,0.86,8,0,0,0,0,0,Studio,North-East,6-Month,2090.0,0,2024-08,Serangoon,Cantonment
0.375,0.714,65.88,0.926,8,0,0,0,0,0,Twin-Share,North-East,3-Month,1080.0,0,2024-08,Serangoon,Lyf
0.195,0.857,62.36,0.837,8,0,0,0,0,0,Master,North-East,12-Month,1610.0,0,2024-08,Serangoon,Cove
0.38,0.857,59.34,0.564,8,0,0,0,0,0,Suite,East,6-Month,2310.0,0,2024-08,Bedok,Hmlet
0.387,0.571,77.04,0.7,8,0,0,0,0,0,Master,Central,Monthly,2190.0,0,2024-08,Novena,Figment
1.591,0.857,60.76,0.429,8,0,0,0,0,0,Deluxe,Central,3-Month,2660.0,1,2024-08,Bishan,Figment
0.617,1.0,40.23,0.836,8,0,0,0,0,0,Master,North,6-Month,1610.0,0,2024-08,Yishun,Lyf
0.312,0.857,57.72,0.979,8,0,0,0,0,0,Single,East,6-Month,1270.0,0,2024-08,Paya Lebar,Cantonment
1.872,0.429,42.18,0.591,8,0,0,0,0,0,Studio,North-East,3-Month,1690.0,0,2024-08,Sengkang,The Assembly Place
0.458,0.857,65.71,0.934,8,0,0,0,0,0,Suite,North-East,Monthly,2410.0,0,2024-08,Serangoon,Coliwoo
0.77,0.571,62.88,0.918,8,0,0,0,0,0,Master,West,6-Month,1560.0,0,2024-08,Clementi,Coliwoo
0.349,0.429,54.23,0.866,8,0,0,0,0,0,Master,East,Monthly,1860.0,0,2024-08,Tampines,Hmlet
0.161,0.857,65.19,0.932,8,0,0,0,0,0,Master,North-East,3-Month,1680.0,0,2024-08,Serangoon,The Assembly Place
0.138,0.571,83.31,0.934,8,0,0,0,0,0,Single,Central,3-Month,1510.0,0,2024-08,Kallang,Cove
0.711,0.571,70.34,0.786,8,0,0,0,0,0,Deluxe,West,Monthly,2420.0,0,2024-08,Buona Vista,Cove
0.509,0.857,60.12,0.325,8,0,0,0,0,0,Studio,Central,12-Month,2140.0,1,2024-08,Toa Payoh,Cantonment
0.283,0.714,59.89,0.966,8,0,0,0,0,0,Twin-Share,East,12-Month,950.0,0,2024-08,Paya Lebar,Cove
0.822,0.286,57.68,0.506,8,0,0,0,0,0,Studio,East,12-Month,1890.0,1,2024-08,Tampines,Lyf
0.2,1.0,72.19,0.294,8,0,0,0,0,0,Deluxe,Central,12-Month,2960.0,1,2024-08,Queenstown,Cove
0.744,0.286,84.09,0.901,8,0,0,0,0,0,Suite,Central,12-Month,2420.0,0,2024-08,Outram,Cantonment
0.524,0.714,58.91,0.529,8,0,0,0,0,0,Master,North-East,6-Month,1670.0,1,2024-08,Ang Mo Kio,The Assembly Place
0.253,0.857,55.1,0.8,8,0,0,0,0,0,Master,West,3-Month,1720.0,0,2024-08,Clementi,Coliwoo
